电话销售（12点上班，月入过万，五险一金）,我主良缘,民营公司,50-150人,互联网/电子商务,0.7-1.5万/月,成都-青羊区,无工作经验,大专,招10人,03-31发布,,,五险一金;节日福利;带薪年假;绩效奖金;弹性工作,
创艺美术老师,无锡市创艺宝贝幼儿智力培训有限公司,民营公司,少于50人,教育/培训/院校,0.3-1万/月,无锡-滨湖区,1年经验,本科,招2人,03-31发布,,,绩效奖金;专业培训;五险一金;员工旅游;定期体检,
教学主任,深圳市福瑞德文化科技有限公司,民营公司,少于50人,教育/培训/院校,0.6-1.2万/月,深圳-宝安区,5-7年经验,本科,招1人,03-31发布,英语精通,英语 商务英语,五险一金;专业培训;绩效奖金;双休,
销售经理,佛山市美年大健康体检管理有限公司顺德综合门诊部,上市公司,500-1000人,医疗/护理/卫生,0.8-1.5万/月,佛山-顺德区,无工作经验,,招若干人,03-31发布,,,做五休二;五险一金;绩效奖金;节日福利;带薪年假;定期体检;年终奖金;专业培训;出国机会,
房地产策划师（本科/上市公司/地点马群）,南京世联兴业房地产投资咨询有限公司,民营公司,150-500人,房地产,4.5-6千/月,南京-栖霞区,无工作经验,本科,招1人,03-31发布,,,五险一金;员工旅游;餐饮补贴;通讯补贴;绩效奖金;年终奖金;定期体检;交通补贴;专业培训,
销售代表,无锡先畅光电设备有限公司,民营公司,少于50人,机械/设备/重工,5-20万/年,无锡-滨湖区,无工作经验,大专,招10人,03-31发布,,,全勤奖;节日福利;通讯补贴;餐饮补贴;专业培训,
保险营销员,中国平安人寿保险股份有限公司深圳分公司,上市公司,10000人以上,保险,0.8-4万/月,深圳-光明新区,无工作经验,,招3人,03-31发布,,,,
学生处副处长,济南市中北航空职业培训学校,非营利组织,500-1000人,教育/培训/院校,4.5-6千/月,济南-天桥区,2年经验,本科,招2人,03-31发布,,,,
少儿美术老师,厦门市思明区华正美术教育培训学校,民营公司,150-500人,教育/培训/院校,4.5-6千/月,厦门,1年经验,大专,招3人,03-31发布,,,五险;专业培训;交通补贴;绩效奖金;法定节假日,
商务文员,深圳市旭川科技有限公司,民营公司,少于50人,计算机服务(系统、数据服务、维修),3-4.5千/月,深圳-龙华新区,无工作经验,中专,招2人,03-31发布,,,,
课程顾问（销售性质）,南京驰宇教育科技有限公司,民营公司,50-150人,教育/培训/院校,4-6千/月,无锡,无工作经验,,招若干人,03-31发布,,,带薪年假;节日福利;绩效奖金;专业培训;五险;年终奖金,
电话销售（月入过万）,南京完美一生婚姻服务有限公司广州分公司,民营公司,少于50人,生活服务,1-1.5万/月,广州-天河区,无工作经验,,招10人,03-31发布,,,全勤奖;节日福利;加班补贴;做五休二;专业培训;绩效奖金;带薪年假,
UE交互设计师,深圳市拓保软件有限公司,民营公司,1000-5000人,计算机服务(系统、数据服务、维修),1.5-2万/月,深圳-福田区,5-7年经验,本科,招5人,03-31发布,,,,
售后,南通市水元素环保设备有限公司,民营公司,少于50人,家居/室内设计/装潢,3-3.5千/月,南通,2年经验,大专,招1人,03-31发布,,,餐饮补贴;专业培训;年终奖金;员工旅游;五险;包住;绩效奖金,
1对1师徒辅导底薪6000销售代表,上海丽兹行-SH07,民营公司,1000-5000人,房地产,15-20万/年,上海-普陀区,1年经验,本科,招20人,03-31发布,,,弹性工作;带薪年假;五险一金;专业培训;节日福利;全勤奖;绩效奖金;商业险;国内外旅游;师徒辅导,
高薪诚聘少儿英语教师(普陀中心)培训老师,美国学乐儿童英语普陀中心,民营公司,少于50人,教育/培训/院校,7-9千/月,上海-普陀区,无工作经验,,招若干人,03-31发布,,,五险一金;专业培训;绩效奖金;做五休二;节日福利,
天猫运营主管,广州野鹰电子科技有限公司,民营公司,50-150人,互联网/电子商务,1-2万/月,广州-白云区,3-4年经验,大专,招1人,03-31发布,,,五险;弹性工作;专业培训;节日福利;绩效奖金;带薪年假,
配班教师,西安雁塔区怡兰·爱迪哈尔幼儿园,民营公司,50-150人,教育/培训/院校,2-3千/月,西安-雁塔区,无工作经验,大专,招若干人,03-31发布,,,,
上海轨道站务正式工年薪12万,上海签硕电子科技有限公司,民营公司,150-500人,互联网/电子商务,10-15万/年,上海-普陀区,无工作经验,,招30人,03-31发布,,,五险一金;免费班车;带薪年假;节日福利;全勤奖;绩效奖金;高温补贴;弹性工作;交通补贴;专业培训,
行政助理底薪4000五险一金+住宿,济南保润智能科技有限公司,民营公司,150-500人,贸易/进出口,4-6千/月,济南-高新区,无工作经验,大专,招2人,03-31发布,,,包住宿;全勤奖;绩效奖金;专业培训;节日福利;通讯补贴;五险一金;高温补贴;带薪年假,
美术老师/美术指导师（蕃茄田艺术浦东八佰伴）,蕃茄田艺术（中国）,民营公司,150-500人,教育/培训/院校,4.5-9千/月,上海-浦东新区,无工作经验,,招5人,03-31发布,,,五险一金;补充医疗保险;绩效奖金;年终奖金;弹性工作,
保险内勤（底薪5000+绩效+双休）,中国平安人寿保险股份有限公司河南分公司,上市公司,10000人以上,金融/投资/证券,4.5-6千/月,郑州-金水区,无工作经验,本科,招2人,03-31发布,,,五险一金;周末双休;交通补贴;补充医疗保险;补充公积金;专业培训;年终奖金;绩效奖金;定期体检;弹性工作,
英语老师/老师/TOEFL托福教师,上海博盾教育信息咨询有限公司,民营公司,少于50人,教育/培训/院校,0.8-1万/月,上海-虹口区,1年经验,本科,招2人,03-31发布,英语精通,,五险一金;员工旅游;专业培训;绩效奖金;年终奖金;弹性工作,
中国人寿培训讲师,中国人寿保险股份有限公司上海市浦东支公司,国企,10000人以上,保险,8-30万/年,上海-浦东新区,无工作经验,,招4人,03-31发布,,,,
学习管理师（定王台+包住宿）,长沙市芙蓉区惟楚競才教育培训学校,民营公司,500-1000人,教育/培训/院校,4-8千/月,长沙-岳麓区,无工作经验,,招2人,03-31发布,,,五险一金;专业培训;员工旅游;餐饮补贴;提供住宿;生日福利;团建活动;带薪旅游;年终奖金;做六休一,
业务代表（杂志）,武汉简单网络科技有限公司,民营公司,少于50人,影视/媒体/艺术/文化传播,0.5-1万/月,武汉-江岸区,1年经验,高中,招5人,03-31发布,普通话良好,,交通补贴;餐饮补贴;通讯补贴;弹性工作;年终奖金;绩效奖金;五险一金;补充医疗保险,
幼儿生活老师,美育儿童音乐舞蹈国际机构黄埔分校,民营公司,少于50人,教育/培训/院校,2-3千/月,上海-黄浦区,1年经验,高中,招若干人,03-31发布,普通话,教育学 学前教育,,
