C#软件工程师,广东劳卡家具有限公司,民营公司,1000-5000人,家具/家电/玩具/礼品,0.5-1万/月,广州-花都区,1年经验,大专,招1人,03-22发布,,软件工程 计算机应用,绩效奖金;年终奖金;专业培训;餐饮补贴;免费住宿;员工旅游;发展空间大;带薪年假;节日福利;五险,
C#开发工程师,上海默礼生物医药科技有限公司,民营公司,少于50人,医疗设备/器械,2.5-3万/月,苏州-工业园区,2年经验,大专,招2人,03-22发布,,,五险一金;交通补贴;餐饮补贴;通讯补贴;定期体检;专业培训,
C#开发工程师,南京祖母绿智能科技有限公司,民营公司,少于50人,计算机软件,1-2万/月,南京-雨花台区,2年经验,本科,招2人,03-22发布,,,五险一金;年终奖金,
C++/C#软件开发工程师,北京优诺信创科技有限公司,民营公司,50-150人,通信/电信/网络设备,0.6-1万/月,西安-高新技术产业开发区,1年经验,本科,招2人,03-22发布,,,五险一金;绩效奖金;弹性工作;专业培训;年终奖金;定期体检;员工旅游;午餐会;生日会;羽毛球,
C++、C#软件工程师,大连成信科技有限公司,创业公司,50-150人,计算机软件,0.6-1.2万/月,大连-高新园区,3-4年经验,本科,招2人,03-22发布,,计算机科学与技术,五险一金;定期体检;年终奖金;交通补贴;补充医疗保险;补充公积金;专业培训;餐饮补贴,
C#软件工程师（Winform）,广州市易鸿智能装备有限公司,民营公司,150-500人,仪器仪表/工业自动化,8-19万/年,广州-番禺区,2年经验,大专,招2人,03-22发布,,软件工程 计算机应用,五险一金;绩效奖金;通讯补贴;交通补贴,
软件（C#）开发工程师,四川物联亿达科技有限公司,民营公司,150-500人,计算机软件,0.7-1.2万/月,成都-高新区,2年经验,大专,招2人,03-22发布,,,五险一金;餐饮补贴;通讯补贴;弹性工作;带薪年假;周末双休,
C#中级开发工程师				(职位编号：2018GCSZ),中华商务贸易公司,国企,150-500人,贸易/进出口,0.9-1.8万/月,广州-荔湾区,2年经验,大专,招2人,03-22发布,,,五险一金;交通补贴;员工旅游;餐饮补贴;定期体检,
.netc#/小程序web开发,杭州锐达数字技术有限公司,民营公司,50-150人,计算机软件,4.5-6.5千/月,杭州-西湖区,1年经验,大专,招1人,03-22发布,,,五险一金;弹性工作;定期体检;绩效奖金;餐饮补贴;员工旅游;年终奖金;周末双休;高温补贴;过节费,
C#/.NET工程师,深圳市三希软件科技有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.8-1.5万/月,深圳-福田区,1年经验,本科,招10人,03-22发布,,,五险一金;员工旅游;年终奖金;定期体检;餐饮补贴;专业培训,
软件开发工程师软件开发C#,南京卓胜自动化设备有限公司,民营公司,50-150人,新能源,1.5-2.5万/月,南京-江宁区,无工作经验,本科,招2人,03-22发布,,,员工旅游;餐饮补贴;绩效奖金;年终奖金,
C#,深圳市纵横通信息技术有限公司,民营公司,150-500人,通信/电信/网络设备,1-1.5万/月,深圳,1年经验,本科,招2人,03-22发布,,,五险一金;员工旅游;交通补贴;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检,
急聘C#（winform）工程师,河南逐鹿网络科技有限公司,民营公司,50-150人,互联网/电子商务,5-7千/月,洛阳,1年经验,大专,招2人,03-22发布,,,公司拓展;绩效奖金;加班补助;带薪休假;五险,
C#开发工程师,安徽汇智信息技术有限公司,民营公司,50-150人,计算机软件,4-7千/月,合肥,无工作经验,本科,招2人,03-22发布,,,五险一金;交通补贴;餐饮补贴;通讯补贴;绩效奖金;年终奖金;周末双休;年终双薪;节日福利;住宿条件优渥,
C#软件开发工程师,武汉蓝筹科技有限公司,民营公司,50-150人,计算机软件,0.7-1万/月,武汉-洪山区,2年经验,大专,招若干人,03-22发布,,,五险一金;周末双休;弹性工作;定期体检;餐饮补贴;出国机会,
C#开发工程师,南京烽火星空通信发展有限公司,国企,1000-5000人,计算机软件,0.8-1.6万/月,南京-建邺区,无工作经验,,招若干人,03-22发布,,,五险一金;补充医疗保险;交通补贴;餐饮补贴;年终奖金;定期体检;节日福利,
软件储备（JAVA、数据库、嵌入式、c#、手机APP）,南京音飞储存设备（集团）股份有限公司,上市公司,500-1000人,机械/设备/重工,5-7千/月,南京-江宁区,无工作经验,本科,招10人,03-22发布,,,五险一金,
C#高级软件工程师,深圳市道控技术有限公司,民营公司,150-500人,互联网/电子商务,1-1.8万/月,深圳,2年经验,大专,招3人,03-22发布,,,五险一金;员工旅游;生日会;年终奖金;周末双休;带薪年假,
C#软件工程师,宁波菊风系统软件有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,宁波,3-4年经验,本科,招若干人,03-22发布,英语良好,,五险一金;绩效奖金;年终奖金;股票期权;定期体检,
C#工程师,深圳泰首智能技术有限公司,民营公司,50-150人,计算机软件,0.7-1万/月,深圳-南山区,3-4年经验,本科,招5人,03-22发布,,计算机科学与技术 软件工程,,
C#开发工程师,东莞龙腾云教育科技有限公司,民营公司,少于50人,计算机软件,0.9-1.5万/月,东莞-松山湖区,1年经验,大专,招2人,03-22发布,普通话良好,,五险一金;餐饮补贴;通讯补贴;专业培训;定期体检;员工旅游;弹性工作;交通补贴;大小休,
MES开发(C#)工程师,浙江隐齿丽医学技术有限公司,民营公司,150-500人,医疗设备/器械,1-2万/月,嘉兴,3-4年经验,,招3人,03-22发布,,,五险一金;餐饮补贴;专业培训;绩效奖金;周末双休,
C#开发工程师,上海偲睿科技有限公司,民营公司,少于50人,通信/电信/网络设备,0.5-1万/月,上海-闵行区,无工作经验,,招2人,03-22发布,,,五险一金;弹性工作;股票期权;绩效奖金;年终奖金,
C#开发工程师,深圳市商聚投智投资有限公司,民营公司,50-150人,互联网/电子商务,1.2-1.5万/月,深圳-宝安区,2年经验,本科,招1人,03-22发布,,软件工程,做五休二;弹性工作;绩效奖金;交通补贴;餐饮补贴;通讯补贴;住房补贴;专业培训,
C#开发工程师,安徽皖仪科技股份有限公司,民营公司,500-1000人,仪器仪表/工业自动化,0.8-1万/月,合肥-高新区,无工作经验,,招1人,03-22发布,,,五险一金;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;绩效奖金;年终奖金;弹性工作,
C#开发工程师,腾博国际商务有限公司,民营公司,150-500人,多元化业务集团公司,1.5-2.5万/月,深圳-福田区,3-4年经验,本科,招1人,03-22发布,,,五险一金;定期体检;出国机会;年终奖金;员工旅游;绩效奖金;专业培训;全勤奖;商业保险;年底双薪,
C#软件工程师,深圳市联星服装辅料有限公司,民营公司,1000-5000人,服装/纺织/皮革,1-1.8万/月,深圳-龙华新区,无工作经验,大专,招1人,03-22发布,,,,
C#/.Net程序开发工程师（诚龙-上海）,精诚胜龙信息系统有限公司,外资（非欧美）,500-1000人,金融/投资/证券,1-1.5万/月,上海-徐汇区,2年经验,本科,招1人,03-22发布,,,,
上位机软件开发c#,苏州优众企业管理咨询有限公司,民营公司,500-1000人,专业服务(咨询、人力资源、财会),1.5-2万/月,无锡-无锡新区,无工作经验,,招若干人,03-22发布,,,五险一金;年终奖金;员工旅游;专业培训;绩效奖金;弹性工作;定期体检,
C#软件工程师,聚融医疗科技（杭州）有限公司,民营公司,50-150人,医疗设备/器械,0.6-1.2万/月,西安-高新技术产业开发区,2年经验,本科,招2人,03-22发布,,,,
急招C#开发工程师（WPF方向）,广州宸瑞软件科技有限公司,民营公司,50-150人,计算机软件,0.8-1.5万/月,广州-海珠区,1年经验,本科,招若干人,03-22发布,,,餐饮补贴;通讯补贴;五险一金;带薪年假;周末双休;年底双薪;年终奖金,
C#/.NET程序员,徐州海派科技有限公司,民营公司,少于50人,计算机软件,0.6-1万/月,徐州,1年经验,大专,招5人,03-22发布,,,五险一金;员工旅游;定期体检;绩效奖金,
C#软件工程师（能量管理软件开发）,上海大周信息科技有限公司,民营公司,少于50人,新能源,0.8-2万/月,上海-徐汇区,1年经验,本科,招若干人,03-22发布,英语良好,计算机科学与技术 自动化,五险一金;餐饮补贴;绩效奖金;年终奖金;弹性工作;生日津贴,
C#软件工程师,昆山新创力电子设备有限公司,民营公司,150-500人,机械/设备/重工,1-2万/月,昆山,3-4年经验,大专,招若干人,03-22发布,,,五险一金;餐饮补贴;出国机会;绩效奖金;员工旅游;年终奖金,
.NET软件工程师（C#+B/S+WEBFORM+MVC）,星软集团有限公司,民营公司,150-500人,计算机软件,0.7-1.4万/月,杭州-西湖区,无工作经验,,招2人,03-22发布,,,,
c#软件工程师,北京卡索众和科技有限公司,民营公司,150-500人,仪器仪表/工业自动化,6-8千/月,昆明,无工作经验,本科,招2人,03-22发布,,,五险一金;绩效奖金;餐饮补贴,
C++\C#软件工程师,中工科安科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-2万/月,合肥-蜀山区,1年经验,本科,招2人,03-22发布,,,五险一金;餐饮补贴;专业培训;补充公积金;免费班车;年终奖金;绩效奖金,
C#开发工程师,墨点狗智能科技（东莞）有限公司,民营公司,50-150人,计算机软件,6-8千/月,东莞-南城区,无工作经验,,招若干人,03-22发布,,,,
C#软件工程师,广东泓胜科技股份有限公司,上市公司,50-150人,计算机软件,0.8-1万/月,佛山,2年经验,大专,招3人,03-22发布,,,五险一金;周末双休;员工旅游;14薪;带薪年假;住房补贴;包吃;定期体检,
C#高级开发工程师,深圳国泰安教育技术有限公司,合资,1000-5000人,教育/培训/院校,1.5-2.5万/月,深圳-南山区,5-7年经验,本科,招1人,03-22发布,,,五险一金;年终奖金;专业培训,
C#开发工程师,广州数建信息科技有限公司,民营公司,50-150人,建筑/建材/工程,0.8-1.5万/月,广州,2年经验,大专,招2人,03-22发布,,计算机科学与技术 软件工程,五险一金;周末双休;节日福利,
C#开发工程师,中软国际教育集团,民营公司,150-500人,计算机软件,0.7-1.1万/月,大连-沙河口区,3-4年经验,大专,招3人,03-22发布,,,五险一金;周末双休;带薪年假;交通补贴;节日福利;补充医疗保险;年终奖金;定期体检,
C#开发工程师,青岛百灵信息科技股份有限公司,外资（非欧美）,150-500人,计算机软件,0.8-1万/月,青岛-城阳区,3-4年经验,本科,招1人,03-22发布,,,五险一金;补充医疗保险;补充公积金;弹性工作;定期体检;员工旅游;股票期权,
c#web程序员,广州扬盛计算机软件有限公司,民营公司,150-500人,计算机软件,0.8-1.8万/月,广州-番禺区,1年经验,大专,招若干人,03-22发布,,,,
C#软件开发工程师,深圳晓风互联网金融服务有限公司,民营公司,少于50人,互联网/电子商务,0.7-1.2万/月,重庆-巴南区,3-4年经验,大专,招1人,03-22发布,,,,
MESseniorengineer(C++/C#),赫比国际有限公司,外资（非欧美）,10000人以上,多元化业务集团公司,2.5-2.9万/月,上海-浦东新区,无工作经验,,招若干人,03-22发布,,,免费班车;五险一金;绩效奖金;餐饮补贴,
C#开发工程师,安科讯（福建）科技有限公司,上市公司,150-500人,通信/电信/网络设备,0.8-1.3万/月,福州-鼓楼区,1年经验,本科,招1人,03-22发布,,,五险一金;餐饮补贴;交通补贴;周末双休;14薪;学历补贴;高温补贴;节日福利;生日福利;弹性工作,
C#开发工程师,广州碧软信息科技有限公司,合资,500-1000人,计算机软件,1-1.5万/月,广州-天河区,5-7年经验,本科,招2人,03-22发布,,,五险一金;年终奖金;绩效奖金;带薪年假,
ASP.NET开发工程师(C#方向),北京聚源锐思数据科技有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,北京,1年经验,大专,招2人,03-22发布,,,,
C#开发工程师,南京欣威视通信息科技股份有限公司,上市公司,50-150人,电子技术/半导体/集成电路,0.6-1.2万/月,南京-雨花台区,无工作经验,,招1人,03-22发布,,,五险一金;员工旅游;交通补贴;餐饮补贴;年终奖金;定期体检;专业培训,
.NET/c#软件开发工程师,青岛国合房地产开发有限公司,民营公司,50-150人,房地产,0.8-1万/月,青岛-市南区,无工作经验,大专,招1人,03-22发布,,,,
高级C#.Net开发工程师-天河上班,广东青易科技有限公司,民营公司,少于50人,互联网/电子商务,1-1.5万/月,佛山-南海区,3-4年经验,大专,招3人,03-22发布,,,,
C#MES开发工程师,佛山市南海天富科技有限公司,民营公司,150-500人,仪器仪表/工业自动化,0.8-1.5万/月,杭州-滨江区,1年经验,本科,招3人,03-22发布,,计算机科学与技术 电气工程及其自动化,,
C#开发工程师,杭州佐格通信设备有限公司,民营公司,50-150人,仪器仪表/工业自动化,0.6-1.5万/月,杭州,3-4年经验,本科,招若干人,03-22发布,,,做五休二;周末双休;带薪年假;绩效奖金;节日福利;高温补贴;五险;公司健身房;法定节日;公司旅游,
C#高级开发工程师（南宁）,深圳市康士柏实业有限公司,民营公司,150-500人,机械/设备/重工,0.7-1万/月,南宁,5-7年经验,本科,招1人,03-22发布,,计算机科学与技术,五险一金;员工旅游;专业培训;出国机会;弹性工作;绩效奖金;周末双休,
C#开发工程师,无锡云朋企业管理有限公司,民营公司,50-150人,互联网/电子商务,4-8千/月,无锡-梁溪区,3-4年经验,大专,招若干人,03-22发布,,,五险一金;上五休二;年终奖金;绩效奖金,
c#开发工程师,杭州晨鹰军泰科技有限公司,民营公司,150-500人,计算机软件,0.6-1万/月,杭州-滨江区,无工作经验,本科,招1人,03-22发布,,,餐饮补贴;通讯补贴;年终奖金;定期体检,
C#软件开发工程师,武汉精测电子集团股份有限公司,上市公司,500-1000人,仪器仪表/工业自动化,0.8-1.5万/月,武汉-东湖新技术产业开发区,2年经验,本科,招1人,03-22发布,英语熟练,,五险一金;定期体检;专业培训;免费班车;员工旅游;年终奖金;绩效奖金,
C#开发工程师实习生,上海辰光医疗科技股份有限公司,民营公司,150-500人,医疗设备/器械,3-4.5千/月,上海-青浦区,无工作经验,,招1人,03-22发布,,,,
C#软件开发工程师,南京我乐家居股份有限公司,上市公司,1000-5000人,家具/家电/玩具/礼品,0.9-1.2万/月,南京,2年经验,本科,招1人,03-22发布,,,包三餐;包住宿;免费班车;节日福利;五险一金;周末双休;专业培训;绩效奖金;年终奖金,
C#开发工程师,上海生物电子标识股份有限公司,民营公司,50-150人,计算机服务(系统、数据服务、维修),0.8-1万/月,上海-徐汇区,2年经验,大专,招2人,03-22发布,英语熟练,,五险一金;年终奖金;通讯补贴;做五休二;周末双休;带薪年假;节日福利,
C#软件开发实习生,宁波易简电子科技有限公司,民营公司,150-500人,计算机软件,2-3千/月,宁波,无工作经验,本科,招若干人,03-22发布,,计算机科学与技术 软件工程,,
c#.net开发工程师,天津神州浩天科技有限公司,民营公司,500-1000人,计算机软件,5-8千/月,天津,2年经验,大专,招2人,03-22发布,,,五险一金;绩效奖金;年终奖金;定期体检;带薪年假;餐饮补贴;周末双休,
C#开发工程师,成都云卫康医疗科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-1.2万/月,成都,3-4年经验,本科,招1人,03-22发布,,,五险一金;绩效奖金;年终奖金;股票期权;弹性工作,
软件工程师（C#Unity3d）,广东悠派智能展示科技股份有限公司,上市公司,500-1000人,家居/室内设计/装潢,4-8千/月,广州-海珠区,1年经验,大专,招2人,03-22发布,,,五险一金;专业培训;员工旅游;周末双休;带薪年假,
C#开发工程师,北京汇天威科技有限公司,民营公司,50-150人,仪器仪表/工业自动化,1-1.5万/月,北京-海淀区,无工作经验,,招2人,03-22发布,,,做五休二;周末双休;五险一金;全勤奖;节日福利;餐饮补贴;带薪年假,
C#底层软件开发,重庆迈远科技有限公司,民营公司,50-150人,通信/电信运营、增值服务,5-7千/月,重庆-江北区,1年经验,大专,招2人,03-22发布,,,绩效奖金;五险;带薪年假;全勤奖;节日福利;餐饮补贴;生日礼金;员工旅游;弹性工作,
.C#高级软件工程师,上海铁大电信科技股份有限公司,上市公司,150-500人,电子技术/半导体/集成电路,1.5-2万/月,上海-静安区,5-7年经验,本科,招1人,03-22发布,,计算机科学与技术 计算机应用,五险一金;交通补贴;餐饮补贴;专业培训;定期体检;绩效奖金,
C#/VC软件工程师（资深）,上海诣阔软件有限公司,民营公司,50-150人,计算机软件,0.6-1万/月,上海-浦东新区,3-4年经验,本科,招5人,03-22发布,,,五险一金;员工旅游;专业培训;通讯补贴;做五休二;年终奖金,
C#软件工程师（上位机）,儒拉玛特自动化技术（苏州）有限公司,外资（欧美）,500-1000人,汽车及零配件,10-15万/年,苏州,2年经验,本科,招1人,03-22发布,英语良好,软件工程,五险一金;免费班车;员工旅游;交通补贴;年终奖金;绩效奖金;专业培训;定期体检,
C#.net,赞同科技股份有限公司,民营公司,1000-5000人,计算机软件,1-1.5万/月,合肥-滨湖新区,5-7年经验,本科,招3人,03-22发布,,,五险一金;补充公积金;餐饮补贴;专业培训;定期体检,
C#软件开发工程师,北京探索者软件股份有限公司,民营公司,150-500人,计算机软件,1-1.5万/月,北京,1年经验,本科,招2人,03-22发布,,,五险一金;专业培训;弹性工作;餐饮补贴;员工旅游;年终奖金;绩效奖金,
C#/C++开发工程师,苏州浩辰软件股份有限公司,民营公司,150-500人,计算机软件,0.5-1万/月,苏州-工业园区,1年经验,大专,招4人,03-22发布,,,五险一金;员工旅游;餐饮补贴;绩效奖金;年终奖金;定期体检,
C#软件工程师,武汉索尔德测控技术有限公司,民营公司,少于50人,仪器仪表/工业自动化,8-10万/年,武汉-江夏区,1年经验,大专,招3人,03-22发布,英语良好,测控技术与仪器 软件工程,绩效奖金;五险一金;餐饮补贴;专业培训;出国机会;员工旅游;年终奖金;股票期权,
C#开发工程师,成都中亚通茂科技股份有限公司,上市公司,150-500人,通信/电信/网络设备,0.7-1.3万/月,成都,3-4年经验,大专,招4人,03-22发布,,计算机科学与技术 软件工程,上市公司;周末双休;带薪年假;年终奖金;员工旅游;六险一金;专业培训;弹性工作;绩效奖金,
C#开发工程师,南京云石医疗科技有限公司,民营公司,50-150人,电子技术/半导体/集成电路,0.8-1万/月,南京,1年经验,大专,招4人,03-22发布,,软件工程,五险一金;员工旅游;餐饮补贴;专业培训;绩效奖金;年终奖金;定期体检;周末双休,
.net系统架构师/C#高级程序员,都市118连锁酒店,民营公司,500-1000人,酒店/旅游,1-1.5万/月,青岛,1年经验,大专,招2人,03-22发布,,,五险一金;包吃;包住宿;包三餐;免费班车;绩效奖金;节日福利;交通补贴;通讯补贴,
C#开发工程师,沈阳达策信息技术有限公司,民营公司,50-150人,计算机软件,5-7千/月,沈阳-和平区,2年经验,大专,招10人,03-22发布,,,,
C#高级软件工程师,苏州华兴源创科技股份有限公司,民营公司,1000-5000人,电子技术/半导体/集成电路,0.8-1万/月,苏州-工业园区,无工作经验,,招若干人,03-22发布,,,,
.NET（C#）工程师,北京百师通教育科技有限公司,民营公司,50-150人,互联网/电子商务,0.8-1万/月,杭州-西湖区,2年经验,,招1人,03-22发布,,,五险一金;员工旅游;餐饮补贴;弹性工作;绩效奖金;年终奖金;专业培训,
C#.NET开发工程师,创能电子（深圳）有限公司,外资（非欧美）,150-500人,电子技术/半导体/集成电路,1-1.5万/月,深圳-福田区,无工作经验,,招3人,03-22发布,,,五险一金;周末双休;员工旅游;年终奖金,
C#开发工程师（开发部）,广东安居宝数码科技股份有限公司,上市公司,1000-5000人,电子技术/半导体/集成电路,0.7-1.4万/月,广州-黄埔区,无工作经验,大专,招若干人,03-22发布,,,五险一金;免费班车;员工旅游;定期体检;年终奖金;绩效奖金;专业培训;节日福利;上市公司,
C#开发工程师,南京圣菲工程技术有限公司,合资,少于50人,仪器仪表/工业自动化,0.6-1万/月,南京-浦口区,无工作经验,,招1人,03-22发布,,,五险一金;交通补贴;餐饮补贴;通讯补贴;弹性工作;年终奖金;绩效奖金;公司发展好;专业培训;定期体检,
C#/C++开发工程师,无锡新航信息科技有限公司,民营公司,少于50人,仪器仪表/工业自动化,6-8千/月,无锡-滨湖区,1年经验,,招1人,03-22发布,,,年终奖金;绩效奖金,
.NET（C#）开发工程师,杭州中宝科技有限公司,民营公司,50-150人,计算机软件,0.7-1.5万/月,杭州-西湖区,2年经验,本科,招1人,03-22发布,,,五险一金;绩效奖金;员工旅游;交通补贴;餐饮补贴;定期体检;带薪年假;周末双休;弹性工作;年终奖金,
.NET(c#)软件工程师(急聘)				(职位编号：1),杭州飞时达软件有限公司,民营公司,50-150人,计算机软件,0.8-1万/月,杭州-西湖区,2年经验,本科,招2人,03-22发布,,,五险一金;补充医疗保险;员工旅游;交通补贴;餐饮补贴;通讯补贴;专业培训;年终奖金;弹性工作,
C#/WPF软件工程师,上海弘联医学科技集团有限公司,民营公司,150-500人,医疗设备/器械,0.8-1.5万/月,上海-虹口区,2年经验,本科,招若干人,03-22发布,,,五险一金;通讯补贴;绩效奖金;年终奖金;餐饮补贴,
C#开发工程师,陕西巨子生物技术有限公司,民营公司,150-500人,制药/生物工程,0.6-1.2万/月,西安,3-4年经验,大专,招4人,03-22发布,,,,
C#开发工程师（对日）,沈阳信诚计算机信息技术有限公司,民营公司,少于50人,外包服务,6-8千/月,沈阳,3-4年经验,大专,招10人,03-22发布,,,五险一金;绩效奖金;年终奖金;专业培训;餐饮补贴;免费班车;交通补贴;定期体检;弹性工作,
.NET程序开发工程师（c#）,中国电子科技集团公司第十五研究所（华北计算技术研究所）,事业单位,5000-10000人,计算机软件,0.8-1万/月,北京,2年经验,本科,招若干人,03-22发布,,,,
C#开发工程师（人工智能）,中移互联网有限公司,国企,500-1000人,互联网/电子商务,10-30万/年,广州,2年经验,本科,招1人,03-22发布,,,五险一金;餐饮补贴;定期体检;通讯补贴;专业培训;免费班车;员工旅游;绩效奖金;年终奖金;交通补贴,
C#/.NET软件工程师,上海正雅齿科科技股份有限公司,民营公司,500-1000人,医疗设备/器械,1.2-2.3万/月,上海-浦东新区,3-4年经验,本科,招2人,03-22发布,,,五险一金;定期体检;绩效奖金;餐饮补贴;带薪年假,
C#开发工程师,福建省闽保信息技术股份有限公司,上市公司,150-500人,计算机软件,1-1.5万/月,福州,无工作经验,,招若干人,03-22发布,,,五险一金;通讯补贴;年终奖金;周末双休;带薪年假,
C#软件工程师				(职位编号：001),沈阳会凌科技有限公司,民营公司,少于50人,计算机软件,5-8千/月,沈阳-和平区,3-4年经验,,招3人,03-22发布,,,年终奖金;员工旅游;节日福利;五险一金;法定假;婚假;聚餐;全勤奖,
